TransactionNo,Items,Hour,Weekday,Date/Time,Day Part,Day Type
7943,Sandwich,11,Friday,11/3/2017 11:32,Morning,Weekend
7944,Muffin,11,Friday,11/3/2017 11:42,Morning,Weekend
7945,Tea,11,Friday,11/3/2017 11:43,Morning,Weekend
7946,Tiffin,11,Friday,11/3/2017 11:45,Morning,Weekend
7947,Bread,11,Friday,11/3/2017 11:47,Morning,Weekend
7947,Coffee,11,Friday,11/3/2017 11:47,Morning,Weekend
7948,Bread,11,Friday,11/3/2017 11:51,Morning,Weekend
7949,Hot chocolate,11,Friday,11/3/2017 11:53,Morning,Weekend
7949,Bread,11,Friday,11/3/2017 11:53,Morning,Weekend
7949,Cookies,11,Friday,11/3/2017 11:53,Morning,Weekend
7950,Bread,12,Friday,11/3/2017 12:14,Afternoon,Weekend
7950,Juice,12,Friday,11/3/2017 12:14,Afternoon,Weekend
7950,Cake,12,Friday,11/3/2017 12:14,Afternoon,Weekend
7950,Jammie Dodgers,12,Friday,11/3/2017 12:14,Afternoon,Weekend
7951,Scone,12,Friday,11/3/2017 12:14,Afternoon,Weekend
7951,Bread,12,Friday,11/3/2017 12:14,Afternoon,Weekend
7952,Tea,12,Friday,11/3/2017 12:25,Afternoon,Weekend
7952,Bread,12,Friday,11/3/2017 12:25,Afternoon,Weekend
7952,Hot chocolate,12,Friday,11/3/2017 12:25,Afternoon,Weekend
7952,Tiffin,12,Friday,11/3/2017 12:25,Afternoon,Weekend
7953,Coffee,12,Friday,11/3/2017 12:28,Afternoon,Weekend
7953,Bread,12,Friday,11/3/2017 12:28,Afternoon,Weekend
7954,Coffee,12,Friday,11/3/2017 12:34,Afternoon,Weekend
7955,Cake,12,Friday,11/3/2017 12:37,Afternoon,Weekend
7955,Granola,12,Friday,11/3/2017 12:37,Afternoon,Weekend
7955,Coffee,12,Friday,11/3/2017 12:37,Afternoon,Weekend
7955,Sandwich,12,Friday,11/3/2017 12:37,Afternoon,Weekend
7955,Coffee,12,Friday,11/3/2017 12:37,Afternoon,Weekend
7956,Scone,12,Friday,11/3/2017 12:38,Afternoon,Weekend
7957,Pastry,12,Friday,11/3/2017 12:43,Afternoon,Weekend
7957,Sandwich,12,Friday,11/3/2017 12:43,Afternoon,Weekend
7958,Sandwich,12,Friday,11/3/2017 12:49,Afternoon,Weekend
7958,Sandwich,12,Friday,11/3/2017 12:49,Afternoon,Weekend
7958,Coffee,12,Friday,11/3/2017 12:49,Afternoon,Weekend
7958,Coffee,12,Friday,11/3/2017 12:49,Afternoon,Weekend
7959,Bread,12,Friday,11/3/2017 12:51,Afternoon,Weekend
7959,Pastry,12,Friday,11/3/2017 12:51,Afternoon,Weekend
7959,Cake,12,Friday,11/3/2017 12:51,Afternoon,Weekend
7960,Pastry,12,Friday,11/3/2017 12:55,Afternoon,Weekend
7961,Brownie,13,Friday,11/3/2017 13:04,Afternoon,Weekend
7961,Drinking chocolate spoons ,13,Friday,11/3/2017 13:04,Afternoon,Weekend
7961,Bread,13,Friday,11/3/2017 13:04,Afternoon,Weekend
7961,Coffee,13,Friday,11/3/2017 13:04,Afternoon,Weekend
7961,Sandwich,13,Friday,11/3/2017 13:04,Afternoon,Weekend
7961,Sandwich,13,Friday,11/3/2017 13:04,Afternoon,Weekend
7962,Coffee,13,Friday,11/3/2017 13:13,Afternoon,Weekend
7962,Coffee,13,Friday,11/3/2017 13:13,Afternoon,Weekend
7962,Sandwich,13,Friday,11/3/2017 13:13,Afternoon,Weekend
7962,Sandwich,13,Friday,11/3/2017 13:13,Afternoon,Weekend
7963,Jammie Dodgers,13,Friday,11/3/2017 13:18,Afternoon,Weekend
7963,Bread,13,Friday,11/3/2017 13:18,Afternoon,Weekend
7964,Tea,13,Friday,11/3/2017 13:26,Afternoon,Weekend
7964,Cake,13,Friday,11/3/2017 13:26,Afternoon,Weekend
7965,Coffee,13,Friday,11/3/2017 13:33,Afternoon,Weekend
7965,Coffee,13,Friday,11/3/2017 13:33,Afternoon,Weekend
7966,Tea,13,Friday,11/3/2017 13:38,Afternoon,Weekend
7966,Juice,13,Friday,11/3/2017 13:38,Afternoon,Weekend
7966,Muffin,13,Friday,11/3/2017 13:38,Afternoon,Weekend
7966,Salad,13,Friday,11/3/2017 13:38,Afternoon,Weekend
7967,Tea,13,Friday,11/3/2017 13:39,Afternoon,Weekend
7967,Spanish Brunch,13,Friday,11/3/2017 13:39,Afternoon,Weekend
7968,Spanish Brunch,14,Friday,11/3/2017 14:13,Afternoon,Weekend
7968,Sandwich,14,Friday,11/3/2017 14:13,Afternoon,Weekend
7968,Toast,14,Friday,11/3/2017 14:13,Afternoon,Weekend
7968,Cake,14,Friday,11/3/2017 14:13,Afternoon,Weekend
7968,Medialuna,14,Friday,11/3/2017 14:13,Afternoon,Weekend
7968,Chicken Stew,14,Friday,11/3/2017 14:13,Afternoon,Weekend
7969,Bread,14,Friday,11/3/2017 14:16,Afternoon,Weekend
7970,Soup,14,Friday,11/3/2017 14:26,Afternoon,Weekend
7970,Bread,14,Friday,11/3/2017 14:26,Afternoon,Weekend
7971,Bread,14,Friday,11/3/2017 14:28,Afternoon,Weekend
7971,Coffee,14,Friday,11/3/2017 14:28,Afternoon,Weekend
7971,Juice,14,Friday,11/3/2017 14:28,Afternoon,Weekend
7971,Scone,14,Friday,11/3/2017 14:28,Afternoon,Weekend
7972,Coffee,14,Friday,11/3/2017 14:30,Afternoon,Weekend
7972,Toast,14,Friday,11/3/2017 14:30,Afternoon,Weekend
7972,Scone,14,Friday,11/3/2017 14:30,Afternoon,Weekend
7973,Bread,14,Friday,11/3/2017 14:34,Afternoon,Weekend
7974,Bread,14,Friday,11/3/2017 14:38,Afternoon,Weekend
7974,Bread,14,Friday,11/3/2017 14:38,Afternoon,Weekend
7974,Cake,14,Friday,11/3/2017 14:38,Afternoon,Weekend
7975,Brownie,14,Friday,11/3/2017 14:39,Afternoon,Weekend
7975,Coke,14,Friday,11/3/2017 14:39,Afternoon,Weekend
7976,Coffee,14,Friday,11/3/2017 14:48,Afternoon,Weekend
7976,Sandwich,14,Friday,11/3/2017 14:48,Afternoon,Weekend
7977,Bread,15,Friday,11/3/2017 15:02,Afternoon,Weekend
7977,Jammie Dodgers,15,Friday,11/3/2017 15:02,Afternoon,Weekend
7977,Cake,15,Friday,11/3/2017 15:02,Afternoon,Weekend
7978,Coffee,15,Friday,11/3/2017 15:09,Afternoon,Weekend
7978,Bread,15,Friday,11/3/2017 15:09,Afternoon,Weekend
7978,Scone,15,Friday,11/3/2017 15:09,Afternoon,Weekend
7979,Coffee,15,Friday,11/3/2017 15:11,Afternoon,Weekend
7979,Coffee,15,Friday,11/3/2017 15:11,Afternoon,Weekend
7979,Scone,15,Friday,11/3/2017 15:11,Afternoon,Weekend
7979,Cake,15,Friday,11/3/2017 15:11,Afternoon,Weekend
7980,Sandwich,15,Friday,11/3/2017 15:12,Afternoon,Weekend
7980,Coffee,15,Friday,11/3/2017 15:12,Afternoon,Weekend
7980,Coffee,15,Friday,11/3/2017 15:12,Afternoon,Weekend
7981,Argentina Night,15,Friday,11/3/2017 15:38,Afternoon,Weekend
7981,Vegan Feast,15,Friday,11/3/2017 15:38,Afternoon,Weekend
7982,Coffee,15,Friday,11/3/2017 15:43,Afternoon,Weekend
7982,Cake,15,Friday,11/3/2017 15:43,Afternoon,Weekend
7983,Cake,15,Friday,11/3/2017 15:47,Afternoon,Weekend
7983,Tea,15,Friday,11/3/2017 15:47,Afternoon,Weekend
7984,Tea,15,Friday,11/3/2017 15:49,Afternoon,Weekend
7984,Cake,15,Friday,11/3/2017 15:49,Afternoon,Weekend
7984,Scone,15,Friday,11/3/2017 15:49,Afternoon,Weekend
7985,Bread,16,Friday,11/3/2017 16:16,Afternoon,Weekend
7986,Bread,16,Friday,11/3/2017 16:18,Afternoon,Weekend
7987,Coffee,16,Friday,11/3/2017 16:21,Afternoon,Weekend
7988,Coffee,16,Friday,11/3/2017 16:27,Afternoon,Weekend
7988,Cake,16,Friday,11/3/2017 16:27,Afternoon,Weekend
7989,Coffee,16,Friday,11/3/2017 16:49,Afternoon,Weekend
7990,Coffee,17,Friday,11/3/2017 17:00,Evening,Weekend
7991,Bread,17,Friday,11/3/2017 17:11,Evening,Weekend
7991,Juice,17,Friday,11/3/2017 17:11,Evening,Weekend
7991,Muffin,17,Friday,11/3/2017 17:11,Evening,Weekend
7991,Cookies,17,Friday,11/3/2017 17:11,Evening,Weekend
7992,The Nomad,17,Friday,11/3/2017 17:13,Evening,Weekend
7992,Duck egg,17,Friday,11/3/2017 17:13,Evening,Weekend
7992,Coffee,17,Friday,11/3/2017 17:13,Evening,Weekend
7992,Coffee,17,Friday,11/3/2017 17:13,Evening,Weekend
7992,Tea,17,Friday,11/3/2017 17:13,Evening,Weekend
7993,Coffee,17,Friday,11/3/2017 17:15,Evening,Weekend
7993,Muffin,17,Friday,11/3/2017 17:15,Evening,Weekend
7994,Hot chocolate,17,Friday,11/3/2017 17:16,Evening,Weekend
7994,Coffee,17,Friday,11/3/2017 17:16,Evening,Weekend
7994,Scone,17,Friday,11/3/2017 17:16,Evening,Weekend
7994,Cake,17,Friday,11/3/2017 17:16,Evening,Weekend
7995,Coffee,9,Sunday,12/3/2017 9:32,Morning,Weekend
7995,Pastry,9,Sunday,12/3/2017 9:32,Morning,Weekend
7996,Coffee,9,Sunday,12/3/2017 9:59,Morning,Weekend
7996,Pastry,9,Sunday,12/3/2017 9:59,Morning,Weekend
7997,Scone,10,Sunday,12/3/2017 10:12,Morning,Weekend
7997,Bread,10,Sunday,12/3/2017 10:12,Morning,Weekend
7998,Bread,10,Sunday,12/3/2017 10:17,Morning,Weekend
7999,Coffee,10,Sunday,12/3/2017 10:21,Morning,Weekend
7999,Sandwich,10,Sunday,12/3/2017 10:21,Morning,Weekend
7999,Brownie,10,Sunday,12/3/2017 10:21,Morning,Weekend
8000,Coffee,10,Sunday,12/3/2017 10:22,Morning,Weekend
8000,Cake,10,Sunday,12/3/2017 10:22,Morning,Weekend
8001,Scone,10,Sunday,12/3/2017 10:27,Morning,Weekend
8001,Coffee,10,Sunday,12/3/2017 10:27,Morning,Weekend
8001,Coffee,10,Sunday,12/3/2017 10:27,Morning,Weekend
8001,Spanish Brunch,10,Sunday,12/3/2017 10:27,Morning,Weekend
8002,Coffee,10,Sunday,12/3/2017 10:28,Morning,Weekend
8002,Coffee,10,Sunday,12/3/2017 10:28,Morning,Weekend
8003,Bread,11,Sunday,12/3/2017 11:02,Morning,Weekend
8003,Coffee,11,Sunday,12/3/2017 11:02,Morning,Weekend
8004,Coffee,11,Sunday,12/3/2017 11:13,Morning,Weekend
8004,Spanish Brunch,11,Sunday,12/3/2017 11:13,Morning,Weekend
8005,Spanish Brunch,11,Sunday,12/3/2017 11:13,Morning,Weekend
8005,Coffee,11,Sunday,12/3/2017 11:13,Morning,Weekend
8006,Bread,11,Sunday,12/3/2017 11:27,Morning,Weekend
8007,Cake,11,Sunday,12/3/2017 11:36,Morning,Weekend
8007,Muffin,11,Sunday,12/3/2017 11:36,Morning,Weekend
8007,Vegan Feast,11,Sunday,12/3/2017 11:36,Morning,Weekend
8008,Bread,11,Sunday,12/3/2017 11:45,Morning,Weekend
8008,Bread,11,Sunday,12/3/2017 11:45,Morning,Weekend
8008,Brownie,11,Sunday,12/3/2017 11:45,Morning,Weekend
8009,Coffee,11,Sunday,12/3/2017 11:58,Morning,Weekend
8010,Bread,12,Sunday,12/3/2017 12:03,Afternoon,Weekend
8010,Coffee,12,Sunday,12/3/2017 12:03,Afternoon,Weekend
8011,Coffee,12,Sunday,12/3/2017 12:07,Afternoon,Weekend
8011,Coffee,12,Sunday,12/3/2017 12:07,Afternoon,Weekend
8011,Bread,12,Sunday,12/3/2017 12:07,Afternoon,Weekend
8011,Hot chocolate,12,Sunday,12/3/2017 12:07,Afternoon,Weekend
8011,Cake,12,Sunday,12/3/2017 12:07,Afternoon,Weekend
8011,Cake,12,Sunday,12/3/2017 12:07,Afternoon,Weekend
8011,Vegan mincepie,12,Sunday,12/3/2017 12:07,Afternoon,Weekend
8011,Bread,12,Sunday,12/3/2017 12:07,Afternoon,Weekend
8012,Tea,12,Sunday,12/3/2017 12:08,Afternoon,Weekend
8012,Muffin,12,Sunday,12/3/2017 12:08,Afternoon,Weekend
8012,Jammie Dodgers,12,Sunday,12/3/2017 12:08,Afternoon,Weekend
8013,Bread,12,Sunday,12/3/2017 12:09,Afternoon,Weekend
8014,Tea,12,Sunday,12/3/2017 12:12,Afternoon,Weekend
8015,Pastry,12,Sunday,12/3/2017 12:21,Afternoon,Weekend
8015,Scone,12,Sunday,12/3/2017 12:21,Afternoon,Weekend
8015,Coffee,12,Sunday,12/3/2017 12:21,Afternoon,Weekend
8015,Tea,12,Sunday,12/3/2017 12:21,Afternoon,Weekend
8016,Coffee,12,Sunday,12/3/2017 12:32,Afternoon,Weekend
8016,Pastry,12,Sunday,12/3/2017 12:32,Afternoon,Weekend
8017,Baguette,12,Sunday,12/3/2017 12:33,Afternoon,Weekend
8018,Cookies,12,Sunday,12/3/2017 12:34,Afternoon,Weekend
8018,Coffee,12,Sunday,12/3/2017 12:34,Afternoon,Weekend
8019,Coffee,12,Sunday,12/3/2017 12:35,Afternoon,Weekend
8020,Coffee,12,Sunday,12/3/2017 12:48,Afternoon,Weekend
8021,Bread,12,Sunday,12/3/2017 12:49,Afternoon,Weekend
8022,Coffee,13,Sunday,12/3/2017 13:03,Afternoon,Weekend
8022,Truffles,13,Sunday,12/3/2017 13:03,Afternoon,Weekend
8022,Juice,13,Sunday,12/3/2017 13:03,Afternoon,Weekend
8023,Coffee,13,Sunday,12/3/2017 13:12,Afternoon,Weekend
8024,Coffee,13,Sunday,12/3/2017 13:16,Afternoon,Weekend
8025,Smoothies,13,Sunday,12/3/2017 13:18,Afternoon,Weekend
8025,Spanish Brunch,13,Sunday,12/3/2017 13:18,Afternoon,Weekend
8026,Coffee,13,Sunday,12/3/2017 13:25,Afternoon,Weekend
8026,Juice,13,Sunday,12/3/2017 13:25,Afternoon,Weekend
8026,Toast,13,Sunday,12/3/2017 13:25,Afternoon,Weekend
8026,Muffin,13,Sunday,12/3/2017 13:25,Afternoon,Weekend
8027,Bread,13,Sunday,12/3/2017 13:44,Afternoon,Weekend
8028,The Nomad,13,Sunday,12/3/2017 13:49,Afternoon,Weekend
8028,Coffee,13,Sunday,12/3/2017 13:49,Afternoon,Weekend
8029,Hot chocolate,13,Sunday,12/3/2017 13:51,Afternoon,Weekend
8030,Bread,13,Sunday,12/3/2017 13:54,Afternoon,Weekend
8030,Spanish Brunch,13,Sunday,12/3/2017 13:54,Afternoon,Weekend
8031,Tea,13,Sunday,12/3/2017 13:55,Afternoon,Weekend
8031,Spanish Brunch,13,Sunday,12/3/2017 13:55,Afternoon,Weekend
8032,Coffee,13,Sunday,12/3/2017 13:56,Afternoon,Weekend
8032,Smoothies,13,Sunday,12/3/2017 13:56,Afternoon,Weekend
8032,Cookies,13,Sunday,12/3/2017 13:56,Afternoon,Weekend
8032,Medialuna,13,Sunday,12/3/2017 13:56,Afternoon,Weekend
8032,Scone,13,Sunday,12/3/2017 13:56,Afternoon,Weekend
8033,Half slice Monster ,13,Sunday,12/3/2017 13:58,Afternoon,Weekend
8033,Tiffin,13,Sunday,12/3/2017 13:58,Afternoon,Weekend
8033,Coffee,13,Sunday,12/3/2017 13:58,Afternoon,Weekend
8033,Juice,13,Sunday,12/3/2017 13:58,Afternoon,Weekend
8034,Baguette,13,Sunday,12/3/2017 13:59,Afternoon,Weekend
8035,Coffee,14,Sunday,12/3/2017 14:08,Afternoon,Weekend
8035,Coke,14,Sunday,12/3/2017 14:08,Afternoon,Weekend
8035,Tea,14,Sunday,12/3/2017 14:08,Afternoon,Weekend
8035,Sandwich,14,Sunday,12/3/2017 14:08,Afternoon,Weekend
8035,Spanish Brunch,14,Sunday,12/3/2017 14:08,Afternoon,Weekend
8036,Bread,14,Sunday,12/3/2017 14:14,Afternoon,Weekend
8037,Hot chocolate,14,Sunday,12/3/2017 14:17,Afternoon,Weekend
8037,Coffee,14,Sunday,12/3/2017 14:17,Afternoon,Weekend
8037,Cookies,14,Sunday,12/3/2017 14:17,Afternoon,Weekend
8038,Soup,14,Sunday,12/3/2017 14:18,Afternoon,Weekend
8038,Coffee,14,Sunday,12/3/2017 14:18,Afternoon,Weekend
8038,Cake,14,Sunday,12/3/2017 14:18,Afternoon,Weekend
8039,Bread,14,Sunday,12/3/2017 14:28,Afternoon,Weekend
8040,Coffee,14,Sunday,12/3/2017 14:30,Afternoon,Weekend
8041,Bread,14,Sunday,12/3/2017 14:32,Afternoon,Weekend
8041,Mineral water,14,Sunday,12/3/2017 14:32,Afternoon,Weekend
8041,Drinking chocolate spoons ,14,Sunday,12/3/2017 14:32,Afternoon,Weekend
8041,Coffee,14,Sunday,12/3/2017 14:32,Afternoon,Weekend
8042,Hot chocolate,14,Sunday,12/3/2017 14:33,Afternoon,Weekend
8043,Tea,14,Sunday,12/3/2017 14:43,Afternoon,Weekend
8043,Tea,14,Sunday,12/3/2017 14:43,Afternoon,Weekend
8043,Cake,14,Sunday,12/3/2017 14:43,Afternoon,Weekend
8044,Tea,14,Sunday,12/3/2017 14:46,Afternoon,Weekend
8044,Coffee,14,Sunday,12/3/2017 14:46,Afternoon,Weekend
8044,Cake,14,Sunday,12/3/2017 14:46,Afternoon,Weekend
8044,Jammie Dodgers,14,Sunday,12/3/2017 14:46,Afternoon,Weekend
8045,Medialuna,15,Sunday,12/3/2017 15:00,Afternoon,Weekend
8046,Scone,15,Sunday,12/3/2017 15:01,Afternoon,Weekend
8047,Hot chocolate,15,Sunday,12/3/2017 15:10,Afternoon,Weekend
8047,Cake,15,Sunday,12/3/2017 15:10,Afternoon,Weekend
8048,Medialuna,15,Sunday,12/3/2017 15:14,Afternoon,Weekend
8048,Muffin,15,Sunday,12/3/2017 15:14,Afternoon,Weekend
8048,Spanish Brunch,15,Sunday,12/3/2017 15:14,Afternoon,Weekend
8048,Chicken Stew,15,Sunday,12/3/2017 15:14,Afternoon,Weekend
8048,Coffee,15,Sunday,12/3/2017 15:14,Afternoon,Weekend
8049,Farm House,15,Sunday,12/3/2017 15:15,Afternoon,Weekend
8050,Coffee,15,Sunday,12/3/2017 15:16,Afternoon,Weekend
8050,Cake,15,Sunday,12/3/2017 15:16,Afternoon,Weekend
8051,Cake,15,Sunday,12/3/2017 15:22,Afternoon,Weekend
8051,Cookies,15,Sunday,12/3/2017 15:22,Afternoon,Weekend
8051,Tea,15,Sunday,12/3/2017 15:22,Afternoon,Weekend
8051,Coffee,15,Sunday,12/3/2017 15:22,Afternoon,Weekend
8051,Sandwich,15,Sunday,12/3/2017 15:22,Afternoon,Weekend
8051,Soup,15,Sunday,12/3/2017 15:22,Afternoon,Weekend
8052,Coffee,15,Sunday,12/3/2017 15:25,Afternoon,Weekend
8052,Cookies,15,Sunday,12/3/2017 15:25,Afternoon,Weekend
8053,Bread,15,Sunday,12/3/2017 15:38,Afternoon,Weekend
8053,Cake,15,Sunday,12/3/2017 15:38,Afternoon,Weekend
8054,Coffee,15,Sunday,12/3/2017 15:45,Afternoon,Weekend
8054,Coffee,15,Sunday,12/3/2017 15:45,Afternoon,Weekend
8054,Spanish Brunch,15,Sunday,12/3/2017 15:45,Afternoon,Weekend
8054,Sandwich,15,Sunday,12/3/2017 15:45,Afternoon,Weekend
8055,Coffee,15,Sunday,12/3/2017 15:45,Afternoon,Weekend
8055,Cookies,15,Sunday,12/3/2017 15:45,Afternoon,Weekend
8056,Bread,16,Sunday,12/3/2017 16:28,Afternoon,Weekend
8056,Hot chocolate,16,Sunday,12/3/2017 16:28,Afternoon,Weekend
8056,Sandwich,16,Sunday,12/3/2017 16:28,Afternoon,Weekend
8056,Chocolates,16,Sunday,12/3/2017 16:28,Afternoon,Weekend
8057,Pastry,8,Monday,3/13/2017 8:21,Morning,Weekday
8057,Coffee,8,Monday,3/13/2017 8:21,Morning,Weekday
8058,Coffee,8,Monday,3/13/2017 8:36,Morning,Weekday
8058,Jammie Dodgers,8,Monday,3/13/2017 8:36,Morning,Weekday
8059,Coffee,9,Monday,3/13/2017 9:13,Morning,Weekday
8060,Cake,9,Monday,3/13/2017 9:16,Morning,Weekday
8061,Pastry,9,Monday,3/13/2017 9:31,Morning,Weekday
8061,Bread,9,Monday,3/13/2017 9:31,Morning,Weekday
8061,Jam,9,Monday,3/13/2017 9:31,Morning,Weekday
8062,Bread,10,Monday,3/13/2017 10:07,Morning,Weekday
8063,Tea,10,Monday,3/13/2017 10:15,Morning,Weekday
8064,Tea,10,Monday,3/13/2017 10:21,Morning,Weekday
8064,Coffee,10,Monday,3/13/2017 10:21,Morning,Weekday
8064,Spanish Brunch,10,Monday,3/13/2017 10:21,Morning,Weekday
8065,Afternoon with the baker,10,Monday,3/13/2017 10:31,Morning,Weekday
8066,Bread,10,Monday,3/13/2017 10:35,Morning,Weekday
8067,Coffee,10,Monday,3/13/2017 10:56,Morning,Weekday
8067,Cookies,10,Monday,3/13/2017 10:56,Morning,Weekday
8068,Coffee,10,Monday,3/13/2017 10:58,Morning,Weekday
8068,Tea,10,Monday,3/13/2017 10:58,Morning,Weekday
8068,Cookies,10,Monday,3/13/2017 10:58,Morning,Weekday
8068,Cake,10,Monday,3/13/2017 10:58,Morning,Weekday
8069,Coffee,11,Monday,3/13/2017 11:01,Morning,Weekday
8069,Coffee,11,Monday,3/13/2017 11:01,Morning,Weekday
8070,Coffee,11,Monday,3/13/2017 11:10,Morning,Weekday
8070,Coffee,11,Monday,3/13/2017 11:10,Morning,Weekday
8071,Coffee,11,Monday,3/13/2017 11:26,Morning,Weekday
8071,Coffee,11,Monday,3/13/2017 11:26,Morning,Weekday
8071,Muffin,11,Monday,3/13/2017 11:26,Morning,Weekday
8072,Bread,11,Monday,3/13/2017 11:30,Morning,Weekday
8073,Tea,11,Monday,3/13/2017 11:34,Morning,Weekday
8074,Coffee,11,Monday,3/13/2017 11:39,Morning,Weekday
8074,Pastry,11,Monday,3/13/2017 11:39,Morning,Weekday
8074,Pastry,11,Monday,3/13/2017 11:39,Morning,Weekday
8075,Sandwich,11,Monday,3/13/2017 11:45,Morning,Weekday
8075,Sandwich,11,Monday,3/13/2017 11:45,Morning,Weekday
8075,Tea,11,Monday,3/13/2017 11:45,Morning,Weekday
8075,Coffee,11,Monday,3/13/2017 11:45,Morning,Weekday
8077,Bread,11,Monday,3/13/2017 11:57,Morning,Weekday
8078,Tea,12,Monday,3/13/2017 12:03,Afternoon,Weekday
8078,Cake,12,Monday,3/13/2017 12:03,Afternoon,Weekday
8079,Coffee,12,Monday,3/13/2017 12:03,Afternoon,Weekday
8080,Baguette,12,Monday,3/13/2017 12:05,Afternoon,Weekday
8081,Baguette,12,Monday,3/13/2017 12:12,Afternoon,Weekday
8081,Scone,12,Monday,3/13/2017 12:12,Afternoon,Weekday
8082,Coffee,12,Monday,3/13/2017 12:14,Afternoon,Weekday
8083,Coffee,12,Monday,3/13/2017 12:24,Afternoon,Weekday
8083,Coffee,12,Monday,3/13/2017 12:24,Afternoon,Weekday
8083,Pastry,12,Monday,3/13/2017 12:24,Afternoon,Weekday
8083,Pastry,12,Monday,3/13/2017 12:24,Afternoon,Weekday
8084,Coffee,12,Monday,3/13/2017 12:31,Afternoon,Weekday
8084,Pastry,12,Monday,3/13/2017 12:31,Afternoon,Weekday
8085,Pastry,12,Monday,3/13/2017 12:49,Afternoon,Weekday
8086,Bread,12,Monday,3/13/2017 12:51,Afternoon,Weekday
8087,Pastry,13,Monday,3/13/2017 13:03,Afternoon,Weekday
8087,Pastry,13,Monday,3/13/2017 13:03,Afternoon,Weekday
8087,Coffee,13,Monday,3/13/2017 13:03,Afternoon,Weekday
8088,Tea,13,Monday,3/13/2017 13:14,Afternoon,Weekday
8088,Bread,13,Monday,3/13/2017 13:14,Afternoon,Weekday
8089,Baguette,13,Monday,3/13/2017 13:20,Afternoon,Weekday
8089,Coffee,13,Monday,3/13/2017 13:20,Afternoon,Weekday
8090,Bread,13,Monday,3/13/2017 13:45,Afternoon,Weekday
8091,Truffles,13,Monday,3/13/2017 13:48,Afternoon,Weekday
8091,Tea,13,Monday,3/13/2017 13:48,Afternoon,Weekday
8091,Soup,13,Monday,3/13/2017 13:48,Afternoon,Weekday
8091,Salad,13,Monday,3/13/2017 13:48,Afternoon,Weekday
8091,Cookies,13,Monday,3/13/2017 13:48,Afternoon,Weekday
8091,Bread,13,Monday,3/13/2017 13:48,Afternoon,Weekday
8092,Soup,13,Monday,3/13/2017 13:49,Afternoon,Weekday
8093,Coffee,14,Monday,3/13/2017 14:03,Afternoon,Weekday
8093,Soup,14,Monday,3/13/2017 14:03,Afternoon,Weekday
8093,Afternoon with the baker,14,Monday,3/13/2017 14:03,Afternoon,Weekday
8094,Coffee,14,Monday,3/13/2017 14:04,Afternoon,Weekday
8094,Afternoon with the baker,14,Monday,3/13/2017 14:04,Afternoon,Weekday
8094,Spanish Brunch,14,Monday,3/13/2017 14:04,Afternoon,Weekday
8095,Sandwich,14,Monday,3/13/2017 14:11,Afternoon,Weekday
8096,Coffee,14,Monday,3/13/2017 14:12,Afternoon,Weekday
8097,Sandwich,14,Monday,3/13/2017 14:14,Afternoon,Weekday
8097,Coffee,14,Monday,3/13/2017 14:14,Afternoon,Weekday
8098,Sandwich,14,Monday,3/13/2017 14:27,Afternoon,Weekday
8098,Coffee,14,Monday,3/13/2017 14:27,Afternoon,Weekday
8099,Coffee,14,Monday,3/13/2017 14:27,Afternoon,Weekday
8099,Sandwich,14,Monday,3/13/2017 14:27,Afternoon,Weekday
8100,Salad,14,Monday,3/13/2017 14:46,Afternoon,Weekday
8100,Tea,14,Monday,3/13/2017 14:46,Afternoon,Weekday
8101,Juice,14,Monday,3/13/2017 14:46,Afternoon,Weekday
8102,Sandwich,15,Monday,3/13/2017 15:37,Afternoon,Weekday
8103,Tea,15,Monday,3/13/2017 15:39,Afternoon,Weekday
8103,Coffee,15,Monday,3/13/2017 15:39,Afternoon,Weekday
8103,Hot chocolate,15,Monday,3/13/2017 15:39,Afternoon,Weekday
8104,Coffee,15,Monday,3/13/2017 15:42,Afternoon,Weekday
8104,Coffee,15,Monday,3/13/2017 15:42,Afternoon,Weekday
8104,Soup,15,Monday,3/13/2017 15:42,Afternoon,Weekday
8106,Tea,16,Monday,3/13/2017 16:09,Afternoon,Weekday
8106,Cake,16,Monday,3/13/2017 16:09,Afternoon,Weekday
8107,Cake,16,Monday,3/13/2017 16:17,Afternoon,Weekday
8107,Bread,16,Monday,3/13/2017 16:17,Afternoon,Weekday
8108,Jammie Dodgers,16,Monday,3/13/2017 16:39,Afternoon,Weekday
8108,Cake,16,Monday,3/13/2017 16:39,Afternoon,Weekday
8108,Coffee,16,Monday,3/13/2017 16:39,Afternoon,Weekday
8108,Coffee,16,Monday,3/13/2017 16:39,Afternoon,Weekday
8109,Coffee,17,Monday,3/13/2017 17:02,Evening,Weekday
8109,Salad,17,Monday,3/13/2017 17:02,Evening,Weekday
8110,Baguette,8,Tuesday,3/14/2017 8:26,Morning,Weekday
8111,Coffee,8,Tuesday,3/14/2017 8:31,Morning,Weekday
8111,Jammie Dodgers,8,Tuesday,3/14/2017 8:31,Morning,Weekday
8111,Pastry,8,Tuesday,3/14/2017 8:31,Morning,Weekday
8112,Coffee,9,Tuesday,3/14/2017 9:06,Morning,Weekday
8112,Cookies,9,Tuesday,3/14/2017 9:06,Morning,Weekday
8113,Coffee,9,Tuesday,3/14/2017 9:17,Morning,Weekday
8113,Pastry,9,Tuesday,3/14/2017 9:17,Morning,Weekday
8113,Farm House,9,Tuesday,3/14/2017 9:17,Morning,Weekday
